,file,video_dtype,video_shape,video_min,video_max,video_mean,video_std,ppg_dtype,ppg_shape,ppg_min,ppg_max,ppg_mean,ppg_std,landmarks_dtype,landmarks_shape,landmarks_min,landmarks_max,landmarks_mean,landmarks_std,face_square,video_duration,patient_id,fold
401,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject29__p29_15.npz,uint8,"(600, 129, 161, 3)",0.0,243.0,90.74693662028344,67.78052990701242,float32,"(600,)",23.40712,254.99228,164.13345,65.128815,int16,"(600, 68, 2)",0,161,73.70274509803922,37.392267764109576,20769,600,subject29,3
402,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject29__p29_16.npz,uint8,"(600, 125, 148, 3)",0.0,248.0,95.11432705705705,68.91720107192599,float32,"(600,)",6.0381165,166.08127,90.96768,22.526464,int16,"(600, 68, 2)",0,148,67.9065318627451,34.66120516671743,18500,600,subject29,3
403,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject29__p29_17.npz,uint8,"(600, 117, 187, 3)",0.0,255.0,66.06850163271731,73.57029841988347,float32,"(600,)",47.814896,151.09097,91.724525,20.064852,int16,"(600, 68, 2)",0,187,80.19665441176471,50.75304193610294,21879,600,subject29,3
404,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject29__p29_18.npz,uint8,"(600, 127, 148, 3)",0.0,243.0,97.34042299188953,68.50008215962643,float32,"(600,)",46.86322,161.0,93.45803,15.700876,int16,"(600, 68, 2)",0,148,68.66280637254901,35.43968452431676,18796,600,subject29,3
406,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject29__p29_2.npz,uint8,"(600, 97, 115, 3)",0.0,250.0,97.52775442004084,69.20935470997364,float32,"(600,)",45.0,152.33333,92.621086,21.422312,int16,"(600, 68, 2)",0,115,51.54703431372549,27.31604011523731,11155,600,subject29,3
408,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject29__p29_4.npz,uint8,"(600, 108, 131, 3)",0.0,255.0,78.6232397983225,65.0500883559053,float32,"(600,)",35.1875,182.33333,92.023506,34.58869,int16,"(600, 68, 2)",0,131,60.495931372549016,30.881715878544266,14148,600,subject29,3
409,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject29__p29_5.npz,uint8,"(600, 106, 168, 3)",0.0,255.0,55.13578747379455,66.59867320780714,float32,"(600,)",30.0,187.28654,92.07944,35.940353,int16,"(600, 68, 2)",0,168,71.25420343137255,43.239736691438004,17808,600,subject29,3
410,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject29__p29_6.npz,uint8,"(600, 107, 122, 3)",0.0,254.0,77.5432849871474,64.9796449024642,float32,"(600,)",33.91111,183.04445,92.65139,31.510239,int16,"(600, 68, 2)",0,122,55.680857843137254,29.22128532304443,13054,600,subject29,3
411,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject29__p29_7.npz,uint8,"(600, 166, 220, 3)",0.0,255.0,57.40244322745527,67.31927116389257,float32,"(600,)",0.62994254,202.98389,92.519196,31.405157,int16,"(600, 68, 2)",0,220,93.6135294117647,44.9238059002447,36520,600,subject29,3
412,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject29__p29_8.npz,uint8,"(600, 108, 131, 3)",0.0,255.0,93.51136210850376,69.09604268825602,float32,"(600,)",41.0,142.03072,93.046326,18.58489,int16,"(600, 68, 2)",0,131,59.97794117647059,30.750874029926095,14148,600,subject29,3
413,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject29__p29_9.npz,uint8,"(600, 99, 165, 3)",0.0,255.0,62.770493385028736,70.39952095411157,float32,"(600,)",53.607002,144.35286,92.579834,19.489286,int16,"(600, 68, 2)",0,165,70.01030637254902,45.61574756201448,16335,600,subject29,3
414,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject2__p2_0.npz,uint8,"(600, 110, 134, 3)",0.0,214.0,94.8481071536258,63.41685259959981,float32,"(600,)",7.0,249.64813,95.50339,15.401556,int16,"(600, 68, 2)",0,134,59.15757352941176,32.36634658362083,14740,600,subject2,1
415,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject2__p2_1.npz,uint8,"(600, 112, 152, 3)",0.0,217.0,79.49655133928572,68.29389391185579,float32,"(600,)",67.11018,137.97472,95.65219,15.619921,int16,"(600, 68, 2)",0,152,64.46446078431373,37.38326289674679,17024,600,subject2,1
416,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject2__p2_10.npz,uint8,"(600, 98, 116, 3)",0.0,243.0,92.0457027034952,64.86997238195835,float32,"(600,)",75.0,127.0,94.7016,11.243674,int16,"(600, 68, 2)",0,116,51.5205637254902,27.733725464019184,11368,600,subject2,1
417,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject2__p2_11.npz,uint8,"(600, 144, 179, 3)",0.0,254.0,46.15770260017932,65.23026457986853,float32,"(600,)",68.1115,139.42955,95.09031,12.441474,int16,"(600, 68, 2)",0,179,73.49833333333333,32.74340896356938,25776,600,subject2,1
418,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject2__p2_12.npz,uint8,"(600, 105, 123, 3)",0.0,226.0,89.24546053254183,65.10323621080924,float32,"(600,)",25.769215,251.276,97.823586,13.550178,int16,"(600, 68, 2)",0,123,54.82236519607843,29.317659342243,12915,600,subject2,1
419,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject2__p2_13.npz,uint8,"(600, 91, 111, 3)",0.0,214.0,91.2825568975569,62.91625840321446,float32,"(600,)",51.259335,254.9902,153.7825,60.359375,int16,"(600, 68, 2)",0,111,48.011041666666664,26.556357721542657,10101,600,subject2,1
420,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject2__p2_14.npz,uint8,"(600, 98, 121, 3)",0.0,222.0,83.94690162290811,63.1385937227594,float32,"(600,)",10.074486,254.99629,171.16402,64.26401,int16,"(600, 68, 2)",0,121,52.60698529411765,28.259848191968707,11858,600,subject2,1
421,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject2__p2_15.npz,uint8,"(600, 100, 123, 3)",0.0,239.0,96.37496214995484,72.72880265938498,float32,"(600,)",7.7900686,254.0,112.83935,25.440845,int16,"(600, 68, 2)",0,123,54.438370098039215,28.801689693595492,12300,600,subject2,1
422,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject2__p2_16.npz,uint8,"(600, 96, 118, 3)",0.0,240.0,103.50637393086943,71.2843204830611,float32,"(600,)",2.346045,254.15044,97.585625,25.826982,int16,"(600, 68, 2)",0,118,51.267916666666665,28.09369757096317,11328,600,subject2,1
423,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject2__p2_17.npz,uint8,"(600, 102, 165, 3)",0.0,229.0,60.3573663761801,69.57160664087219,float32,"(600,)",63.0,157.37778,94.36114,23.39734,int16,"(600, 68, 2)",0,165,65.2443137254902,40.59499017699356,16830,600,subject2,1
424,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject2__p2_18.npz,uint8,"(600, 97, 114, 3)",0.0,226.0,93.24276858383071,68.13678939509666,float32,"(600,)",67.59342,150.49127,95.46882,17.759697,int16,"(600, 68, 2)",0,114,49.76879901960784,27.16000523457166,11058,600,subject2,1
425,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject2__p2_19.npz,uint8,"(600, 163, 199, 3)",0.0,239.0,47.70789732575625,65.68826442638489,float32,"(600,)",67.0,135.84338,95.169044,12.97726,int16,"(600, 68, 2)",0,199,92.7445343137255,37.37533863744285,32437,600,subject2,1
426,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject2__p2_2.npz,uint8,"(600, 113, 132, 3)",0.0,215.0,92.08335515926224,64.85399695888354,float32,"(600,)",72.0,124.92273,94.08278,11.088704,int16,"(600, 68, 2)",0,132,59.50560049019608,31.908716585358075,14916,600,subject2,1
427,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject2__p2_3.npz,uint8,"(600, 127, 168, 3)",0.0,249.0,58.79120026663334,67.82196034998327,float32,"(600,)",37.0,165.9446,94.619194,22.59215,int16,"(600, 68, 2)",0,168,76.83682598039216,34.618033088631705,21336,600,subject2,1
428,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject2__p2_4.npz,uint8,"(600, 94, 115, 3)",0.0,226.0,88.38761846027342,66.92163659305032,float32,"(600,)",10.421053,254.68889,132.19298,53.96968,int16,"(600, 68, 2)",0,115,50.76149509803921,26.618560672479752,10810,600,subject2,1
429,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject2__p2_5.npz,uint8,"(600, 89, 133, 3)",0.0,228.0,73.03319868022115,69.99538850965615,float32,"(600,)",46.0,201.68034,95.57219,36.679596,int16,"(600, 68, 2)",0,133,55.81063725490196,33.53941746816289,11837,600,subject2,1
430,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject2__p2_6.npz,uint8,"(600, 104, 122, 3)",0.0,227.0,87.18471245796553,65.73356047209657,float32,"(600,)",49.0,205.44444,95.051765,38.95652,int16,"(600, 68, 2)",0,122,55.17539215686274,29.101729908542247,12688,600,subject2,1
431,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject2__p2_7.npz,uint8,"(600, 130, 168, 3)",0.0,255.0,43.86042284798535,61.93005040357797,float32,"(600,)",50.0,152.24374,94.76901,19.765764,int16,"(600, 68, 2)",0,168,69.62261029411765,30.349680862909945,21840,600,subject2,1
432,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject2__p2_8.npz,uint8,"(600, 97, 122, 3)",0.0,218.0,96.11990155484197,65.33889708477479,float32,"(600,)",2.0,231.61436,99.30952,17.288525,int16,"(600, 68, 2)",0,122,53.297450980392156,29.079823852066315,11834,600,subject2,1
433,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject2__p2_9.npz,uint8,"(600, 98, 164, 3)",0.0,253.0,63.44138366932139,69.97586458494138,float32,"(600,)",72.577774,129.0,94.747246,11.314627,int16,"(600, 68, 2)",0,164,64.06388480392157,39.742307796930284,16072,600,subject2,1
434,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject30__p30_0.npz,uint8,"(600, 117, 151, 3)",0.0,246.0,62.53376958296384,48.33566824559271,float32,"(600,)",37.38095,254.0,95.45778,40.256897,int16,"(600, 68, 2)",0,151,66.58308823529411,37.11018778612723,17667,600,subject30,4
436,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject30__p30_10.npz,uint8,"(600, 100, 132, 3)",0.0,253.0,70.75101931818182,52.73163377740049,float32,"(600,)",65.5214,132.82457,93.41855,15.765982,int16,"(600, 68, 2)",0,132,56.638958333333335,32.41151913956731,13200,600,subject30,4
438,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject30__p30_12.npz,uint8,"(600, 90, 121, 3)",0.0,249.0,69.19739659218448,56.65774596681504,float32,"(600,)",2.9521117,254.91988,130.22774,54.4386,int16,"(600, 68, 2)",0,121,52.45545343137255,28.760503638232628,10890,600,subject30,4
439,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject30__p30_13.npz,uint8,"(600, 94, 127, 3)",0.0,255.0,56.73030695631131,53.62886325397994,float32,"(600,)",23.214285,254.9997,155.6118,67.06514,int16,"(600, 68, 2)",0,127,53.60377450980392,30.163553199771222,11938,600,subject30,4
440,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject30__p30_14.npz,uint8,"(600, 99, 134, 3)",0.0,251.0,59.176417114762884,50.021955077707965,float32,"(600,)",6.847276,254.94995,151.01259,71.54097,int16,"(600, 68, 2)",0,134,58.44345588235294,32.03528483299917,13266,600,subject30,4
441,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject30__p30_15.npz,uint8,"(600, 95, 133, 3)",0.0,245.0,61.12377017104164,51.93233373913553,float32,"(600,)",17.0,254.79,157.40895,74.03305,int16,"(600, 68, 2)",0,133,57.70892156862745,31.270414176319353,12635,600,subject30,4
442,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject30__p30_16.npz,uint8,"(600, 105, 142, 3)",0.0,253.0,64.123290818988,50.66171648566545,float32,"(600,)",13.685567,253.10257,96.55177,22.816381,int16,"(600, 68, 2)",0,142,60.402340686274506,34.02280228616598,14910,600,subject30,4
443,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject30__p30_17.npz,uint8,"(600, 108, 236, 3)",0.0,249.0,31.522734402245938,47.637466885654625,float32,"(600,)",64.066666,152.31111,92.681435,22.589046,int16,"(600, 68, 2)",0,241,83.01186274509804,63.5108706648603,25488,600,subject30,4
444,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject30__p30_18.npz,uint8,"(600, 113, 144, 3)",0.0,236.0,64.19733687042499,49.44535228051874,float32,"(600,)",65.73333,143.73334,92.83949,16.9021,int16,"(600, 68, 2)",0,144,62.60123774509804,34.898656442722874,16272,600,subject30,4
446,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject30__p30_2.npz,uint8,"(600, 126, 152, 3)",0.0,249.0,63.7249993328228,49.70442257300757,float32,"(600,)",38.844444,194.0,92.111496,35.886475,int16,"(600, 68, 2)",0,152,67.04764705882353,37.062059233935535,19152,600,subject30,4
448,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject30__p30_4.npz,uint8,"(600, 103, 136, 3)",0.0,255.0,64.00054714766165,54.8332702026513,float32,"(600,)",47.02222,166.33333,92.97548,28.34978,int16,"(600, 68, 2)",0,136,58.57095588235294,33.41360588742278,14008,600,subject30,4
450,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject30__p30_6.npz,uint8,"(600, 103, 132, 3)",0.0,255.0,63.34186684809258,54.48495829851849,float32,"(600,)",53.270832,154.5238,92.44677,19.728973,int16,"(600, 68, 2)",0,132,57.05748774509804,32.60009122088685,13596,600,subject30,4
452,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject30__p30_8.npz,uint8,"(600, 98, 137, 3)",0.0,249.0,65.97164957710578,51.367696500475795,float32,"(600,)",60.57143,139.8,92.834755,18.546978,int16,"(600, 68, 2)",0,137,58.369656862745096,33.19275879098883,13426,600,subject30,4
453,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject30__p30_9.npz,uint8,"(600, 108, 236, 3)",0.0,253.0,31.539449915428612,49.79543689080263,float32,"(600,)",62.288887,137.0,92.57787,18.742115,int16,"(600, 68, 2)",0,236,83.43311274509804,62.45366095187063,25488,600,subject30,4
454,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject31__p31_0.npz,uint8,"(600, 114, 144, 3)",0.0,242.0,65.92615947178903,52.084124630904284,float32,"(600,)",35.0,146.21428,92.81875,17.87148,int16,"(600, 68, 2)",0,144,62.53776960784314,33.27258439731322,16416,600,subject31,3
455,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject31__p31_1.npz,uint8,"(600, 111, 206, 3)",0.0,242.0,38.08866631194301,51.64152096630386,float32,"(600,)",57.0,151.88179,92.25495,18.468403,int16,"(600, 68, 2)",0,206,78.30976715686275,53.09475494473877,22866,600,subject31,3
456,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject31__p31_10.npz,uint8,"(600, 113, 137, 3)",0.0,254.0,67.54162475148749,57.20744887980175,float32,"(600,)",67.48494,131.0,93.83289,13.453001,int16,"(600, 68, 2)",0,137,60.51455882352941,31.186503865210273,15481,600,subject31,3
457,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject31__p31_11.npz,uint8,"(600, 137, 168, 3)",0.0,242.0,34.28090567431352,45.279687544888546,float32,"(600,)",30.204706,147.69698,92.43171,16.286858,int16,"(600, 68, 2)",0,168,71.26958333333333,33.16277289671263,23016,600,subject31,3
458,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject31__p31_12.npz,uint8,"(600, 101, 127, 3)",0.0,253.0,73.84455475862546,55.36320885332642,float32,"(600,)",33.383442,254.22223,103.95664,28.671618,int16,"(600, 68, 2)",0,127,55.378112745098036,30.102073431404047,12827,600,subject31,3
459,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject31__p31_13.npz,uint8,"(600, 99, 127, 3)",0.0,254.0,68.90624181447016,54.758416195310794,float32,"(600,)",37.92019,254.02899,127.105316,47.951477,int16,"(600, 68, 2)",0,127,55.08007352941176,30.15146624396996,12573,600,subject31,3
460,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject31__p31_14.npz,uint8,"(600, 102, 129, 3)",0.0,240.0,65.44616046849403,51.628542248940704,float32,"(600,)",14.251806,254.91492,166.61435,63.511963,int16,"(600, 68, 2)",0,129,55.93208333333333,30.29355712049451,13158,600,subject31,3
461,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject31__p31_15.npz,uint8,"(600, 103, 133, 3)",0.0,236.0,67.98346209374569,51.45975914479445,float32,"(600,)",13.666667,254.9669,143.46187,59.581894,int16,"(600, 68, 2)",0,133,57.24454656862745,31.503025662582655,13699,600,subject31,3
462,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject31__p31_16.npz,uint8,"(600, 100, 128, 3)",0.0,234.0,71.42809496527778,49.90104895126773,float32,"(600,)",48.666668,173.66667,93.165855,21.618385,int16,"(600, 68, 2)",0,128,55.825833333333335,30.947360578190445,12800,600,subject31,3
463,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject31__p31_17.npz,uint8,"(600, 99, 213, 3)",0.0,232.0,31.746135349320014,49.32711394544008,float32,"(600,)",56.61475,162.55531,92.96842,24.126902,int16,"(600, 68, 2)",0,213,77.35171568627452,58.75711844231859,21087,600,subject31,3
464,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject31__p31_18.npz,uint8,"(600, 96, 120, 3)",0.0,236.0,70.96487659143519,50.0173502776581,float32,"(600,)",55.479168,162.0,92.630356,24.669044,int16,"(600, 68, 2)",0,120,51.65699754901961,28.82961837914697,11520,600,subject31,3
465,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject31__p31_19.npz,uint8,"(600, 136, 191, 3)",0.0,242.0,39.111603531464944,49.88309428598907,float32,"(600,)",52.155556,147.33333,92.81491,15.725338,int16,"(600, 68, 2)",0,191,77.62025735294118,35.22856320686446,25976,600,subject31,3
466,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject31__p31_2.npz,uint8,"(600, 111, 140, 3)",0.0,242.0,67.98170123695124,51.25018521230763,float32,"(600,)",61.95238,148.90475,93.93853,19.542753,int16,"(600, 68, 2)",0,140,60.09202205882353,33.130482529340924,15540,600,subject31,3
467,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject31__p31_3.npz,uint8,"(600, 159, 174, 3)",0.0,224.0,29.599216868679566,44.60588190069284,float32,"(600,)",40.11111,150.0,94.5756,19.06611,int16,"(600, 68, 2)",0,174,83.58661764705883,31.294665293218756,27666,600,subject31,3
468,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject31__p31_4.npz,uint8,"(600, 111, 139, 3)",0.0,255.0,78.51939410633655,57.22856837810211,float32,"(600,)",56.0,142.33333,92.78147,17.739738,int16,"(600, 68, 2)",0,139,60.1259681372549,33.390417451967146,15429,600,subject31,3
469,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject31__p31_5.npz,uint8,"(600, 109, 214, 3)",0.0,255.0,36.212529556908365,52.859649840779944,float32,"(600,)",66.03673,138.36938,92.9706,16.225113,int16,"(600, 68, 2)",0,214,78.5443137254902,55.75075614557651,23326,600,subject31,3
470,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject31__p31_6.npz,uint8,"(600, 112, 136, 3)",0.0,255.0,69.9592156862745,54.41122443944222,float32,"(600,)",69.02694,141.64568,93.046524,17.690031,int16,"(600, 68, 2)",0,136,58.83832107843137,32.39329768526694,15232,600,subject31,3
471,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject31__p31_7.npz,uint8,"(600, 122, 168, 3)",0.0,239.0,37.87086195680458,47.13602348729333,float32,"(600,)",40.0,164.36493,92.4253,19.30289,int16,"(600, 68, 2)",0,168,69.43252450980393,32.50790410671171,20496,600,subject31,3
472,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject31__p31_8.npz,uint8,"(600, 107, 136, 3)",0.0,255.0,92.20601685144463,63.30147456716632,float32,"(600,)",52.592552,133.69516,93.25684,15.648485,int16,"(600, 68, 2)",0,136,58.147745098039216,32.57608153312292,14552,600,subject31,3
473,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject31__p31_9.npz,uint8,"(600, 108, 212, 3)",0.0,254.0,34.642648254911094,53.822747483305186,float32,"(600,)",70.0,136.33638,92.61641,14.594761,int16,"(600, 68, 2)",0,212,75.45963235294117,55.154607231712234,22896,600,subject31,3
474,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject32__p32_0.npz,uint8,"(600, 115, 154, 3)",0.0,245.0,90.06897267708138,65.21865150243622,float32,"(600,)",8.129517,253.89908,91.69137,67.40894,int16,"(600, 68, 2)",0,154,68.76213235294118,36.07672634384064,17710,600,subject32,1
475,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject32__p32_1.npz,uint8,"(600, 119, 180, 3)",0.0,254.0,70.52906009440814,68.88279070021639,float32,"(600,)",15.944413,254.7282,91.639854,69.42723,int16,"(600, 68, 2)",0,180,76.86399509803921,41.898922288540454,21420,600,subject32,1
476,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject32__p32_10.npz,uint8,"(600, 120, 145, 3)",0.0,253.0,84.06686848659004,67.65494697806088,float32,"(600,)",27.0,217.21829,93.19126,38.478565,int16,"(600, 68, 2)",0,145,66.71982843137255,33.30111519904365,17400,600,subject32,1
478,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject32__p32_12.npz,uint8,"(600, 106, 138, 3)",0.0,243.0,86.91680825205846,68.26217318101033,float32,"(600,)",1.3709677,252.33333,95.02043,42.30195,int16,"(600, 68, 2)",0,138,61.34198529411765,31.390413282698386,14628,600,subject32,1
479,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject32__p32_13.npz,uint8,"(600, 105, 141, 3)",0.0,253.0,81.66493358099741,63.30995711580267,float32,"(600,)",0.0,255.0,113.9602,76.074425,int16,"(600, 68, 2)",0,141,63.269497549019604,32.882938257157214,14805,600,subject32,1
480,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject32__p32_14.npz,uint8,"(600, 116, 150, 3)",0.0,247.0,78.17942100893997,65.75521789427648,float32,"(600,)",1.3333334,255.0,135.89162,79.63022,int16,"(600, 68, 2)",0,150,66.76828431372549,34.11050502321497,17400,600,subject32,1
481,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject32__p32_15.npz,uint8,"(600, 113, 148, 3)",0.0,242.0,86.97876159345186,67.71438916806143,float32,"(600,)",14.0,254.74532,106.39921,77.569275,int16,"(600, 68, 2)",0,148,66.96082107843137,33.37074966417985,16724,600,subject32,1
482,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject32__p32_16.npz,uint8,"(600, 100, 142, 3)",0.0,235.0,90.69040058685447,67.53435735157623,float32,"(600,)",21.0,250.8,98.24794,54.74631,int16,"(600, 68, 2)",0,142,61.5368137254902,32.236095081789365,14200,600,subject32,1
483,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject32__p32_17.npz,uint8,"(600, 111, 154, 3)",0.0,251.0,76.82076014326015,68.90400600103324,float32,"(600,)",26.380953,237.33333,92.19369,41.617317,int16,"(600, 68, 2)",0,154,68.40495098039216,34.34836468975404,17094,600,subject32,1
484,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject32__p32_18.npz,uint8,"(600, 112, 141, 3)",0.0,244.0,91.78300078098616,66.37370858197514,float32,"(600,)",13.097277,251.83702,107.68393,57.758495,int16,"(600, 68, 2)",0,141,64.24113970588235,33.01278348914357,15792,600,subject32,1
486,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject32__p32_2.npz,uint8,"(600, 120, 151, 3)",0.0,242.0,90.79482159063036,67.5782158566141,float32,"(600,)",11.4,254.37254,91.58962,68.32275,int16,"(600, 68, 2)",0,151,68.71129901960785,35.60696546996409,18120,600,subject32,1
488,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject32__p32_4.npz,uint8,"(600, 110, 148, 3)",0.0,250.0,80.60315011602512,60.449361454580384,float32,"(600,)",2.817056,241.85316,93.98163,55.27643,int16,"(600, 68, 2)",0,148,65.36694852941176,34.543120157961276,16280,600,subject32,1
489,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject32__p32_5.npz,uint8,"(600, 115, 167, 3)",0.0,255.0,67.04578492290781,63.25634098360284,float32,"(600,)",15.19144,204.0628,92.10844,46.55702,int16,"(600, 68, 2)",0,167,71.67066176470588,38.47005669110678,19205,600,subject32,1
490,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject32__p32_6.npz,uint8,"(600, 125, 154, 3)",0.0,252.0,78.60789292929293,63.61227740305297,float32,"(600,)",15.463035,203.21724,91.90414,40.500977,int16,"(600, 68, 2)",0,154,70.73420343137255,35.941004243170994,19250,600,subject32,1
492,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject32__p32_8.npz,uint8,"(600, 108, 147, 3)",0.0,249.0,98.98449270037233,69.8682477484535,float32,"(600,)",14.125218,224.26378,92.642365,47.97125,int16,"(600, 68, 2)",0,147,64.98428921568627,34.07504223286093,15876,600,subject32,1
493,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject32__p32_9.npz,uint8,"(600, 116, 169, 3)",0.0,255.0,74.48347916524972,69.57556329910543,float32,"(600,)",31.299856,208.95518,92.64562,45.907455,int16,"(600, 68, 2)",0,169,73.64905637254903,39.09642444964529,19604,600,subject32,1
494,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject33__p33_0.npz,uint8,"(600, 100, 124, 3)",0.0,218.0,84.84052199820789,63.43972842131484,float32,"(600,)",4.0,201.0043,93.3103,38.73419,int16,"(600, 68, 2)",0,124,55.010919117647056,29.0784923363847,12400,600,subject33,1
495,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject33__p33_1.npz,uint8,"(600, 97, 142, 3)",0.0,250.0,72.60669667489474,67.4512799392125,float32,"(600,)",14.0,235.60638,93.40698,46.826347,int16,"(600, 68, 2)",0,142,62.54850490196078,35.87203872071349,13774,600,subject33,1
496,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject33__p33_10.npz,uint8,"(600, 98, 119, 3)",0.0,240.0,81.63801887421636,63.0704967326241,float32,"(600,)",21.0,171.7111,93.348885,30.445282,int16,"(600, 68, 2)",0,119,54.0595955882353,27.426954500450545,11662,600,subject33,1
497,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject33__p33_11.npz,uint8,"(600, 137, 187, 3)",0.0,253.0,52.37620936717974,60.19242789945721,float32,"(600,)",0.380063,253.93266,94.6494,53.72137,int16,"(600, 68, 2)",0,187,87.08214460784313,38.32596365401006,25619,600,subject33,1
498,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject33__p33_12.npz,uint8,"(600, 96, 123, 3)",0.0,238.0,86.0927002408913,62.113916173455614,float32,"(600,)",1.0,224.0,104.72545,31.103384,int16,"(600, 68, 2)",0,123,53.10030637254902,28.473300615582865,11808,600,subject33,1
499,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject33__p33_13.npz,uint8,"(600, 111, 137, 3)",0.0,248.0,77.41210524393006,61.037010613794244,float32,"(600,)",42.666668,235.0,91.800766,25.465338,int16,"(600, 68, 2)",0,137,61.422610294117646,32.475755527900084,15207,600,subject33,1
500,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject33__p33_14.npz,uint8,"(600, 107, 136, 3)",0.0,225.0,87.19386373007147,63.2538353495171,float32,"(600,)",0.07476635,254.96906,129.77649,71.53703,int16,"(600, 68, 2)",0,136,61.27425245098039,31.964006930053433,14552,600,subject33,1
